"x","year","yhat.q50","yhat.q05","yhat.q95","yvar","xvar"
21.2017971674601,2019,287.030999583255,286.75860854384,287.304112352562,"OGMn","slope"
25.3955281575521,2019,287.27225184998,286.997242451076,287.500314999177,"OGMn","slope"
29.589259147644,2019,287.598359004701,287.257669950635,287.909958416078,"OGMn","slope"
33.782990137736,2019,287.679991838775,287.320617813616,288.006972139277,"OGMn","slope"
37.9767211278279,2019,287.723091703311,287.426022013374,288.068208768646,"OGMn","slope"
42.1704521179199,2019,287.711577061735,287.419233584112,288.061662875389,"OGMn","slope"
1.14140748977661,2016,283.433453281645,282.978538958883,283.743267556021,"OGMn","height_canopy"
3.78427738613552,2016,283.320619377789,282.929180440784,283.508120246119,"OGMn","height_canopy"
6.42714728249443,2016,282.810289252337,282.646341450456,282.945181094532,"OGMn","height_canopy"
9.07001717885334,2016,282.752694437777,282.587168821751,282.872140952063,"OGMn","height_canopy"
11.7128870752122,2016,282.786321012793,282.627321371577,282.894808613027,"OGMn","height_canopy"
14.3557569715712,2016,282.876360072537,282.709113784324,282.954269176132,"OGMn","height_canopy"
16.9986268679301,2016,282.984076389057,282.814902820616,283.074705510392,"OGMn","height_canopy"
19.641496764289,2016,283.311881371383,283.16530598334,283.420914972477,"OGMn","height_canopy"
22.2843666606479,2016,283.619478666985,283.326964717487,283.676374277741,"OGMn","height_canopy"
24.9272365570068,2016,283.876719682626,283.562130398216,284.11476132861,"OGMn","height_canopy"
1.14140748977661,2017,283.327782372364,282.829342308838,283.614539334662,"OGMn","height_canopy"
3.78427738613552,2017,283.19126917485,282.777905183518,283.355727428775,"OGMn","height_canopy"
6.42714728249443,2017,282.656057630387,282.502530206805,282.837404604322,"OGMn","height_canopy"
9.07001717885334,2017,282.615077473914,282.445135597793,282.742445136559,"OGMn","height_canopy"
11.7128870752122,2017,282.647663047938,282.485053878524,282.767146695213,"OGMn","height_canopy"
14.3557569715712,2017,282.723773700865,282.566858052818,282.824338362066,"OGMn","height_canopy"
16.9986268679301,2017,282.855411776909,282.675225641111,282.953193785626,"OGMn","height_canopy"
19.641496764289,2017,283.208851588631,283.027720544265,283.311642723392,"OGMn","height_canopy"
22.2843666606479,2017,283.49642724491,283.187577230388,283.561843518284,"OGMn","height_canopy"
24.9272365570068,2017,283.797103475931,283.424664260427,283.969720964199,"OGMn","height_canopy"
1.14140748977661,2018,281.816528045668,281.453202638625,281.97315781698,"OGMn","height_canopy"
3.78427738613552,2018,281.6645734975,281.418152668863,281.849134087105,"OGMn","height_canopy"
6.42714728249443,2018,281.277835159159,281.100089385888,281.42639658711,"OGMn","height_canopy"
9.07001717885334,2018,281.196357240074,281.06791540189,281.357985843183,"OGMn","height_canopy"
11.7128870752122,2018,281.220722327279,281.092798861679,281.37542470586,"OGMn","height_canopy"
14.3557569715712,2018,281.295240191614,281.164351854163,281.443808510019,"OGMn","height_canopy"
16.9986268679301,2018,281.420298008888,281.272089318304,281.554368299936,"OGMn","height_canopy"
19.641496764289,2018,281.766930436705,281.539355530948,281.894330741241,"OGMn","height_canopy"
